series_code,series_name,date,value,data_type,lag_time,release_schedule_eng,release_date
EISPIM00507,Service Production Index Wholesale and retail trade,2012-08-31,110.1300000,Index,1 Month,The last business day,2012-09-28
EISPIM00507,Service Production Index Wholesale and retail trade,2012-09-30,110.0100000,Index,1 Month,The last business day,2012-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2012-10-31,113.6900000,Index,1 Month,The last business day,2012-11-30
EISPIM00507,Service Production Index Wholesale and retail trade,2012-11-30,115.9200000,Index,1 Month,The last business day,2012-12-28
EISPIM00507,Service Production Index Wholesale and retail trade,2012-12-31,102.1000000,Index,1 Month,The last business day,2013-01-31
EISPIM00507,Service Production Index Wholesale and retail trade,2013-01-31,110.9800000,Index,1 Month,The last business day,2013-02-28
EISPIM00507,Service Production Index Wholesale and retail trade,2013-02-28,107.6300000,Index,1 Month,The last business day,2013-03-29
EISPIM00507,Service Production Index Wholesale and retail trade,2013-03-31,124.7000000,Index,1 Month,The last business day,2013-04-30
EISPIM00507,Service Production Index Wholesale and retail trade,2013-04-30,94.1000000,Index,1 Month,The last business day,2013-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2013-05-31,110.6100000,Index,1 Month,The last business day,2013-06-28
EISPIM00507,Service Production Index Wholesale and retail trade,2013-06-30,104.7400000,Index,1 Month,The last business day,2013-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2013-07-31,100.0700000,Index,1 Month,The last business day,2013-08-30
EISPIM00507,Service Production Index Wholesale and retail trade,2013-08-31,101.4500000,Index,1 Month,The last business day,2013-09-30
EISPIM00507,Service Production Index Wholesale and retail trade,2013-09-30,105.8200000,Index,1 Month,The last business day,2013-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2013-10-31,98.9300000,Index,1 Month,The last business day,2013-11-29
EISPIM00507,Service Production Index Wholesale and retail trade,2013-11-30,101.8100000,Index,1 Month,The last business day,2013-12-30
EISPIM00507,Service Production Index Wholesale and retail trade,2013-12-31,93.6800000,Index,1 Month,The last business day,2014-01-31
EISPIM00507,Service Production Index Wholesale and retail trade,2014-01-31,92.4500000,Index,1 Month,The last business day,2014-02-28
EISPIM00507,Service Production Index Wholesale and retail trade,2014-02-28,91.1100000,Index,1 Month,The last business day,2014-03-31
EISPIM00507,Service Production Index Wholesale and retail trade,2014-03-31,100.8300000,Index,1 Month,The last business day,2014-04-30
EISPIM00507,Service Production Index Wholesale and retail trade,2014-04-30,97.4300000,Index,1 Month,The last business day,2014-05-30
EISPIM00507,Service Production Index Wholesale and retail trade,2014-05-31,111.6100000,Index,1 Month,The last business day,2014-06-30
EISPIM00507,Service Production Index Wholesale and retail trade,2014-06-30,112.7900000,Index,1 Month,The last business day,2014-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2014-07-31,108.0800000,Index,1 Month,The last business day,2014-08-29
EISPIM00507,Service Production Index Wholesale and retail trade,2014-08-31,108.3700000,Index,1 Month,The last business day,2014-09-30
EISPIM00507,Service Production Index Wholesale and retail trade,2014-09-30,111.5800000,Index,1 Month,The last business day,2014-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2014-10-31,109.9200000,Index,1 Month,The last business day,2014-11-28
EISPIM00507,Service Production Index Wholesale and retail trade,2014-11-30,115.0900000,Index,1 Month,The last business day,2014-12-30
EISPIM00507,Service Production Index Wholesale and retail trade,2014-12-31,108.4900000,Index,1 Month,The last business day,2015-01-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-01-31,104.2700000,Index,1 Month,The last business day,2015-02-27
EISPIM00507,Service Production Index Wholesale and retail trade,2015-02-28,109.1000000,Index,1 Month,The last business day,2015-03-31
EISPIM00507,Service Production Index Wholesale and retail trade,2015-03-31,120.7700000,Index,1 Month,The last business day,2015-04-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-04-30,95.5500000,Index,1 Month,The last business day,2015-05-29
EISPIM00507,Service Production Index Wholesale and retail trade,2015-05-31,106.4900000,Index,1 Month,The last business day,2015-06-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-06-30,115.2000000,Index,1 Month,The last business day,2015-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2015-07-31,105.9700000,Index,1 Month,The last business day,2015-08-31
EISPIM00507,Service Production Index Wholesale and retail trade,2015-08-31,106.2500000,Index,1 Month,The last business day,2015-09-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-09-30,109.6100000,Index,1 Month,The last business day,2015-10-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-10-31,108.4700000,Index,1 Month,The last business day,2015-11-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-11-30,115.3100000,Index,1 Month,The last business day,2015-12-30
EISPIM00507,Service Production Index Wholesale and retail trade,2015-12-31,109.5200000,Index,1 Month,The last business day,2016-01-29
EISPIM00507,Service Production Index Wholesale and retail trade,2016-01-31,108.6300000,Index,1 Month,The last business day,2016-02-29
EISPIM00507,Service Production Index Wholesale and retail trade,2016-02-29,111.4800000,Index,1 Month,The last business day,2016-03-31
EISPIM00507,Service Production Index Wholesale and retail trade,2016-03-31,131.8500000,Index,1 Month,The last business day,2016-04-29
EISPIM00507,Service Production Index Wholesale and retail trade,2016-04-30,105.2300000,Index,1 Month,The last business day,2016-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2016-05-31,120.1600000,Index,1 Month,The last business day,2016-06-30
EISPIM00507,Service Production Index Wholesale and retail trade,2016-06-30,115.1300000,Index,1 Month,The last business day,2016-07-29
EISPIM00507,Service Production Index Wholesale and retail trade,2016-07-31,108.5400000,Index,1 Month,The last business day,2016-08-31
EISPIM00507,Service Production Index Wholesale and retail trade,2016-08-31,110.7100000,Index,1 Month,The last business day,2016-09-30
EISPIM00507,Service Production Index Wholesale and retail trade,2016-09-30,111.8400000,Index,1 Month,The last business day,2016-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2016-10-31,110.1200000,Index,1 Month,The last business day,2016-11-30
EISPIM00507,Service Production Index Wholesale and retail trade,2016-11-30,115.4900000,Index,1 Month,The last business day,2016-12-30
EISPIM00507,Service Production Index Wholesale and retail trade,2016-12-31,114.6800000,Index,1 Month,The last business day,2017-01-31
EISPIM00507,Service Production Index Wholesale and retail trade,2017-01-31,111.1500000,Index,1 Month,The last business day,2017-02-28
EISPIM00507,Service Production Index Wholesale and retail trade,2017-02-28,117.9500000,Index,1 Month,The last business day,2017-03-31
EISPIM00507,Service Production Index Wholesale and retail trade,2017-03-31,126.6100000,Index,1 Month,The last business day,2017-04-28
EISPIM00507,Service Production Index Wholesale and retail trade,2017-04-30,103.4000000,Index,1 Month,The last business day,2017-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2017-05-31,122.2800000,Index,1 Month,The last business day,2017-06-30
EISPIM00507,Service Production Index Wholesale and retail trade,2017-06-30,122.3600000,Index,1 Month,The last business day,2017-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2017-07-31,114.9300000,Index,1 Month,The last business day,2017-08-31
EISPIM00507,Service Production Index Wholesale and retail trade,2017-08-31,121.6100000,Index,1 Month,The last business day,2017-09-29
EISPIM00507,Service Production Index Wholesale and retail trade,2017-09-30,120.9900000,Index,1 Month,The last business day,2017-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2017-10-31,112.5700000,Index,1 Month,The last business day,2017-11-30
EISPIM00507,Service Production Index Wholesale and retail trade,2017-11-30,127.1600000,Index,1 Month,The last business day,2017-12-29
EISPIM00507,Service Production Index Wholesale and retail trade,2017-12-31,126.1600000,Index,1 Month,The last business day,2018-01-31
EISPIM00507,Service Production Index Wholesale and retail trade,2018-01-31,116.8900000,Index,1 Month,The last business day,2018-02-28
EISPIM00507,Service Production Index Wholesale and retail trade,2018-02-28,125.1100000,Index,1 Month,The last business day,2018-03-30
EISPIM00507,Service Production Index Wholesale and retail trade,2018-03-31,140.4700000,Index,1 Month,The last business day,2018-04-30
EISPIM00507,Service Production Index Wholesale and retail trade,2018-04-30,114.5000000,Index,1 Month,The last business day,2018-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2018-05-31,134.3500000,Index,1 Month,The last business day,2018-06-29
EISPIM00507,Service Production Index Wholesale and retail trade,2018-06-30,132.5800000,Index,1 Month,The last business day,2018-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2018-07-31,127.6300000,Index,1 Month,The last business day,2018-08-31
EISPIM00507,Service Production Index Wholesale and retail trade,2018-08-31,130.5600000,Index,1 Month,The last business day,2018-09-28
EISPIM00507,Service Production Index Wholesale and retail trade,2018-09-30,126.3700000,Index,1 Month,The last business day,2018-10-31
EISPIM00507,Service Production Index Wholesale and retail trade,2018-10-31,131.5200000,Index,1 Month,The last business day,2018-11-30
EISPIM00507,Service Production Index Wholesale and retail trade,2018-11-30,137.1200000,Index,1 Month,The last business day,2018-12-28
EISPIM00507,Service Production Index Wholesale and retail trade,2018-12-31,127.4200000,Index,1 Month,The last business day,2019-01-31
EISPIM00507,Service Production Index Wholesale and retail trade,2019-01-31,123.6200000,Index,1 Month,The last business day,2019-02-28
EISPIM00507,Service Production Index Wholesale and retail trade,2019-02-28,124.8200000,Index,1 Month,The last business day,2019-03-29
EISPIM00507,Service Production Index Wholesale and retail trade,2019-03-31,142.1700000,Index,1 Month,The last business day,2019-04-30
EISPIM00507,Service Production Index Wholesale and retail trade,2019-04-30,120.9100000,Index,1 Month,The last business day,2019-05-31
EISPIM00507,Service Production Index Wholesale and retail trade,2019-05-31,132.9100000,Index,1 Month,The last business day,2019-06-28
EISPIM00507,Service Production Index Wholesale and retail trade,2019-06-30,125.5100000,Index,1 Month,The last business day,2019-07-31
EISPIM00507,Service Production Index Wholesale and retail trade,2019-07-31,123.8400000,Index,1 Month,The last business day,2019-08-30
EISPIM00507,Service Production Index Wholesale and retail trade,2019-08-31,121.6800000,Index,1 Month,The last business day,2019-09-30
